time_s,ev_speed_mps,ev_pos_x_m,ev_pos_y_m,ev_distance_to_goal_m,ev_waiting_time_s,avg_waiting_time_s,total_waiting_time_s,queue_length_veh,throughput_veh_step
21.0,13.848174887226428,7.099999999999999,115.2,480.0999999999999,0.0,0.9322033898305084,55.0,18,0
22.0,13.732465220202226,20.832465220202224,115.2,466.3675347797978,0.0,1.1639344262295082,71.0,18,0
23.0,13.757507731497567,34.58997295169979,115.2,452.61002704830014,0.0,1.3968253968253967,88.0,19,0
24.0,13.670412186428251,48.26038513812804,115.2,438.93961486187186,0.0,1.621212121212121,107.0,22,0
25.0,13.792623731377347,62.0530088695054,115.2,425.1469911304946,0.0,1.9264705882352942,131.0,26,0
26.0,13.85918078774102,75.91218965724642,115.2,411.2878103427536,0.0,2.1527777777777777,155.0,28,0
27.0,13.849372555082477,89.7615622123289,115.2,397.4384377876711,0.0,2.4,180.0,28,0
28.0,13.715931236068531,103.47749344839742,115.2,383.7225065516026,0.0,2.688311688311688,207.0,29,0
29.0,13.717009799310285,117.19450324770771,115.2,370.0054967522923,0.0,2.9873417721518987,236.0,31,0
30.0,13.615771849104016,130.81027509681172,115.2,356.38972490318827,0.0,3.308641975308642,268.0,34,0
31.0,13.607998455257434,144.41827355206917,115.2,342.7817264479308,0.0,3.6506024096385543,303.0,39,2
32.0,13.84432362370407,158.26259717577324,115.2,328.93740282422675,0.0,3.953488372093023,340.0,40,0
33.0,13.629724961472489,171.89232213724574,115.2,315.30767786275425,0.0,4.306818181818182,379.0,41,0
34.0,13.596623566094598,185.48894570334033,115.2,301.71105429665965,0.0,4.637362637362638,422.0,46,0
35.0,13.814178624562732,199.30312432790308,115.2,287.89687567209694,0.0,5.065217391304348,466.0,46,1
36.0,13.538707075151427,212.8418314030545,115.2,274.35816859694546,0.0,5.4361702127659575,511.0,47,0
37.0,13.834469279437139,226.67630068249167,115.2,260.5236993175084,0.0,5.752577319587629,558.0,50,0
38.0,13.630746075297946,240.30704675778958,115.2,246.8929532422104,0.0,6.161616161616162,610.0,55,1
39.0,13.306519863428948,253.61356662121852,115.2,233.5864333787815,0.0,6.5,663.0,56,0
40.0,13.193148387328517,266.80671500854703,115.2,220.39328499145296,0.0,6.970873786407767,718.0,56,0
41.0,13.873740970075408,280.68045597862243,115.2,206.51954402137756,0.0,7.233644859813084,774.0,60,0
42.0,13.787595621449686,294.46805160007216,115.2,192.73194839992786,0.0,7.6422018348623855,833.0,62,1
43.0,13.870437093393225,308.33848869346537,115.2,178.86151130653462,0.0,7.991071428571429,895.0,65,0
44.0,13.218515539026097,321.55700423249147,115.2,165.64299576750852,0.0,8.31578947368421,948.0,65,0
