time_s,ev_speed_mps,ev_pos_x_m,ev_pos_y_m,ev_distance_to_goal_m,ev_waiting_time_s,avg_waiting_time_s,total_waiting_time_s,queue_length_veh,throughput_veh_step
193.0,6.086425719936883,359.0523399505297,398.4,249.89766004947026,0.0,2.5517241379310347,222.0,17,0
194.0,5.055112266045462,364.1074522165752,398.4,244.8425477834248,0.0,2.574712643678161,224.0,15,0
195.0,4.971574995497746,369.0790272120729,398.4,239.87097278792706,0.0,2.8658536585365852,235.0,14,5
196.0,2.3703081056956528,371.4493353177686,398.4,237.50066468223142,0.0,2.6122448979591835,256.0,21,0
197.0,6.23965485855158,377.68899017632015,398.4,231.26100982367987,0.0,2.857142857142857,280.0,25,0
198.0,3.0810070766264306,380.7699972529466,398.4,228.18000274705344,0.0,3.183673469387755,312.0,32,0
199.0,1.4606895904496704,382.23068684339626,398.4,226.71931315660376,0.0,3.5306122448979593,346.0,34,0
200.0,3.1841192073782896,385.4148060507746,398.4,223.53519394922546,0.0,2.877551020408163,282.0,31,0
201.0,5.5015344525370145,390.9163405033116,398.4,218.03365949668844,0.0,2.8469387755102042,279.0,30,0
202.0,9.269975561151222,400.18631606446274,398.4,208.76368393553722,0.0,3.0918367346938775,303.0,30,0
203.0,13.036598295593576,413.22291436005634,398.4,195.72708563994362,0.0,3.5,336.0,33,2
204.0,16.800531907347906,430.0234462674042,398.4,178.92655373259572,0.0,3.752688172043011,349.0,32,3
205.0,17.03515024026856,447.0585965076728,398.4,161.89140349232716,0.0,3.9565217391304346,364.0,33,1
206.0,17.297973284311592,464.3565697919844,398.4,144.59343020801558,0.0,4.449438202247191,396.0,35,3
207.0,17.006570581905546,481.36314037388996,398.4,127.58685962611003,0.0,4.8977272727272725,431.0,36,1
208.0,17.034863449446856,498.3980038233368,398.4,110.55199617666318,0.0,5.35632183908046,466.0,36,1
209.0,17.202363261952996,515.6003670852898,398.4,93.34963291471018,0.0,5.781609195402299,503.0,37,0
210.0,17.353041359223425,532.9534084445132,398.4,75.99659155548676,0.0,6.290697674418604,541.0,38,1
211.0,17.354822592809796,550.308231037323,398.4,58.64176896267694,0.0,4.524752475247524,457.0,38,1
212.0,17.19593168552965,567.5041627228527,398.4,41.4458372771473,0.0,4.44,444.0,38,1
213.0,16.444270825758576,583.9484335486113,398.4,25.001566451388733,0.0,4.81,481.0,41,0
214.0,11.444270825758576,595.2704377494882,399.40226264969294,13.557295625630168,0.0,5.313131313131313,526.0,45,1
215.0,11.479930030927061,601.3061701435116,408.34319100458134,2.0773655947031067,0.0,5.855670103092783,568.0,45,2
216.0,11.574344045855105,601.6,419.896978451152,0.0,0.0,6.298969072164948,611.0,44,0
217.0,15.524280564580112,601.6,435.42125901573206,0.0,0.0,6.854166666666667,658.0,47,1
218.0,17.180449632182718,601.6,452.6017086479148,0.0,0.0,7.51063829787234,706.0,48,2
219.0,17.34559916537255,601.6,469.94730781328735,0.0,0.0,8.10752688172043,754.0,48,1
220.0,17.128564729262145,601.6,487.0758725425495,0.0,0.0,8.728260869565217,803.0,49,1
221.0,17.096158745978027,601.6,504.17203128852753,0.0,0.0,9.340659340659341,850.0,48,1
222.0,16.971111267060042,601.6,521.1431425555876,0.0,0.0,9.977777777777778,898.0,48,1
223.0,17.30278681041673,601.6,538.4459293660043,0.0,0.0,5.573033707865169,496.0,29,1
224.0,16.98545400891453,601.6,555.4313833749188,0.0,0.0,5.47191011235955,487.0,27,0
225.0,17.136997798923403,601.6,572.5683811738422,0.0,0.0,5.091954022988506,443.0,27,2
226.0,17.13431563153863,601.6,589.7026968053809,0.0,0.0,4.349514563106796,448.0,28,0
