time_s,ev_speed_mps,ev_pos_x_m,ev_pos_y_m,ev_distance_to_goal_m,ev_waiting_time_s,avg_waiting_time_s,total_waiting_time_s,queue_length_veh,throughput_veh_step
141.0,17.3625,13.0,-1.6,982.7299999999999,0.0,7.764705882352941,660.0,45,0
142.0,17.25155376717448,30.251553767174478,-1.6,965.4784462328254,0.0,5.694117647058824,484.0,35,0
143.0,17.186633552704006,47.43818731987849,-1.6,948.2918126801216,0.0,5.341176470588235,454.0,29,0
144.0,17.24319246066734,64.68137978054584,-1.6,931.0486202194542,0.0,5.617283950617284,455.0,26,4
145.0,17.24049728633836,81.9218770668842,-1.6,913.8081229331157,0.0,5.888888888888889,477.0,27,0
146.0,17.135590509790926,99.05746757667514,-1.6,896.6725324233249,0.0,6.3544303797468356,502.0,27,2
147.0,17.194337484892458,116.2518050615676,-1.6,879.4781949384325,0.0,6.6835443037974684,528.0,27,0
148.0,17.34640239365399,133.59820745522157,-1.6,862.1317925447782,0.0,7.220779220779221,556.0,28,2
149.0,17.353974569868296,150.95218202508988,-1.6,844.7778179749101,0.0,5.613333333333333,421.0,23,2
150.0,17.296863160841166,168.24904518593104,-1.6,827.4809548140689,0.0,5.546666666666667,416.0,21,0
151.0,13.748674813880267,181.9977199998113,-1.6,813.7322800001886,0.0,4.835164835164835,440.0,24,0
152.0,8.748674813880267,190.73495374768666,-1.4375368627303382,804.9836051863083,0.0,5.153846153846154,469.0,29,0
153.0,11.189306982792914,199.96907643629538,3.6817940604923023,793.7942982035154,0.0,5.417582417582418,493.0,32,0
154.0,11.455509704351424,201.6,14.841211500835895,782.338788499164,0.0,5.7555555555555555,518.0,32,1
155.0,15.450509652681648,201.6,30.291721153517543,766.8882788464824,0.0,3.7777777777777777,340.0,27,0
156.0,17.26924243886024,201.6,47.56096359237778,749.6190364076223,0.0,3.191011235955056,284.0,22,1
157.0,16.995557578839364,201.6,64.55652117121716,732.6234788287828,0.0,3.3707865168539324,300.0,22,0
158.0,17.105162473302336,201.6,81.66168364451948,715.5183163554806,0.0,3.6179775280898876,322.0,22,0
159.0,17.063425143435598,201.6,98.72510878795508,698.4548912120448,0.0,2.8160919540229883,245.0,19,2
160.0,17.229865190573037,201.6,115.95497397852812,681.2250260214718,0.0,2.941860465116279,253.0,17,1
161.0,17.03884976040572,201.6,132.99382373893386,664.1861762610662,0.0,3.119047619047619,262.0,17,2
162.0,17.05774574233219,201.6,150.05156948126603,647.1284305187339,0.0,3.36144578313253,279.0,17,1
163.0,17.18455841904506,201.6,167.2361279003111,629.9438720996889,0.0,3.566265060240964,296.0,19,0
164.0,15.240113974600616,201.6,182.4762418749117,614.7037581250883,0.0,3.8780487804878048,318.0,22,1
165.0,13.295669530156172,201.6,195.77191140506787,601.4080885949321,0.0,4.075,326.0,21,2
166.0,11.351225085711727,201.6,207.1231364907796,590.0568635092204,0.0,3.625,348.0,22,0
167.0,9.406780641267282,204.8,216.52991713204688,580.6500828679531,0.0,3.59375,345.0,23,0
168.0,11.611686646976555,204.8,228.14160377902346,569.0383962209766,0.0,3.8229166666666665,367.0,26,0
169.0,11.545636516884619,204.8,239.68724029590805,557.492759704092,0.0,3.1979166666666665,307.0,28,0
170.0,12.990998549834327,204.8,252.67823884574238,544.5017611542577,0.0,3.305263157894737,314.0,29,1
171.0,12.715855888314836,204.8,265.3940947340572,531.7859052659428,0.0,3.5473684210526315,337.0,29,0
172.0,13.119057451269473,204.8,278.5131521853267,518.6668478146732,0.0,3.851063829787234,362.0,30,1
