time_s,ev_speed_mps,ev_pos_x_m,ev_pos_y_m,ev_distance_to_goal_m,ev_waiting_time_s,avg_waiting_time_s,total_waiting_time_s,queue_length_veh,throughput_veh_step
141.0,17.3625,13.0,-1.6,982.7299999999999,0.0,7.764705882352941,660.0,45,0
142.0,17.25155376717448,30.251553767174478,-1.6,965.4784462328254,0.0,8.294117647058824,705.0,45,0
143.0,17.141969793848695,47.39352356102317,-1.6,948.3364764389768,0.0,8.823529411764707,750.0,45,0
144.0,16.967637427244338,64.36116098826751,-1.6,931.3688390117326,0.0,9.814814814814815,795.0,45,4
145.0,17.11878243610263,81.47994342437015,-1.6,914.2500565756299,0.0,10.382716049382717,841.0,46,0
146.0,17.05398808149621,98.53393150586636,-1.6,897.1960684941336,0.0,11.227848101265822,887.0,46,2
147.0,17.34640239365399,115.88033389952035,-1.6,879.8496661004796,0.0,11.822784810126583,934.0,47,0
148.0,17.296863160841166,133.1771970603615,-1.6,862.5528029396384,0.0,12.753246753246753,982.0,48,2
149.0,17.020621606335045,150.19781866669658,-1.6,845.5321813333034,0.0,2.7733333333333334,208.0,17,2
150.0,16.24090840312174,166.43872706981833,-1.6,829.2912729301817,0.0,1.0266666666666666,77.0,8,0
151.0,12.31931863349275,178.75804570331107,-1.6,816.971954296689,0.0,0.34065934065934067,31.0,7,0
152.0,9.87700619202958,188.63505189534064,-1.6,807.0949481046592,0.0,0.3076923076923077,28.0,9,0
153.0,5.073824705452788,193.6678698482905,-1.0177041144584171,802.0211233992064,0.0,0.42857142857142855,39.0,14,0
154.0,8.688131688245702,200.20645762102012,4.077429368366901,793.3329917109608,0.0,0.4888888888888889,44.0,12,1
155.0,11.57161884959787,201.6,15.418627138636998,781.7613728613629,0.0,0.5222222222222223,47.0,10,0
156.0,15.524133187532424,201.6,30.94276032616942,766.2372396738305,0.0,0.651685393258427,58.0,11,1
157.0,17.16729416968301,201.6,48.11005449585243,749.0699455041475,0.0,0.7752808988764045,69.0,11,0
158.0,17.000344759691508,201.6,65.11039925554394,732.0696007444561,0.0,0.8764044943820225,78.0,11,0
159.0,17.252685868088157,201.6,82.3630851236321,714.8169148763678,0.0,0.9101123595505618,81.0,10,0
160.0,17.253871207498015,201.6,99.61695633113013,697.5630436688699,0.0,0.9101123595505618,81.0,8,0
161.0,17.2640177693218,201.6,116.88097410045192,680.299025899548,0.0,1.0113636363636365,89.0,8,1
162.0,17.181739317718893,201.6,134.0627134181708,663.1172865818291,0.0,1.125,99.0,10,0
163.0,17.322189115174115,201.6,151.38490253334493,645.7950974666551,0.0,1.2386363636363635,109.0,10,0
164.0,15.37774467072967,201.6,166.7626472040746,630.4173527959254,0.0,1.3522727272727273,119.0,10,0
165.0,12.155394704160106,201.6,178.9180419082347,618.2619580917653,0.0,0.4482758620689655,39.0,4,1
166.0,7.247936875021377,201.6,186.16597878325607,611.0140212167439,0.0,0.24752475247524752,25.0,4,1
167.0,5.540854233502092,201.6,191.70683301675817,605.4731669832418,0.0,0.24242424242424243,24.0,4,3
168.0,0.8837287945848145,201.6,192.59056181134298,604.589438188657,0.0,0.23157894736842105,22.0,6,4
169.0,4.688394948205743,201.6,197.27895675954872,599.9010432404513,0.0,0.22340425531914893,21.0,4,1
170.0,8.447832643537616,201.6,205.72678940308634,591.4532105969137,0.0,0.3191489361702128,30.0,9,0
171.0,12.405431382561869,201.6,218.13222078564823,579.0477792143517,0.0,0.45652173913043476,42.0,12,2
172.0,16.04969833094517,201.6,234.1819191165934,562.9980808834066,0.0,0.5978260869565217,55.0,15,0
173.0,17.248940516728908,201.6,251.4308596333223,545.7491403666777,0.0,0.7065217391304348,65.0,16,0
174.0,17.234519719239323,201.6,268.6653793525616,528.5146206474384,0.0,0.8681318681318682,79.0,16,1
175.0,17.267612409312278,201.6,285.9329917618739,511.2470082381261,0.0,1.098901098901099,100.0,21,0
176.0,17.240530824987218,204.8,303.1735225868611,494.0064774131389,0.0,1.3406593406593406,122.0,22,0
177.0,17.04953280771151,204.8,320.22305539457267,476.9569446054274,0.0,1.6043956043956045,146.0,24,0
178.0,17.253261130675675,204.8,337.4763165252483,459.7036834747517,0.0,1.89010989010989,172.0,26,0
179.0,17.161404567025603,204.8,354.637721092274,442.5422789077261,0.0,2.197802197802198,200.0,28,0
180.0,14.2640420606279,204.8,368.9017631529018,428.2782368470982,0.0,0.978021978021978,89.0,14,0
181.0,9.2640420606279,204.8,378.1658052135298,419.0141947864703,0.0,0.6153846153846154,64.0,11,1
182.0,4.316137367572002,204.8,382.48194258110175,414.6980574188983,0.0,0.43,43.0,11,6
183.0,2.078341275310619,204.8,384.56028385641235,412.61971614358765,0.0,0.2857142857142857,28.0,10,2
184.0,3.8388892232752534,204.8,388.3991730796876,408.7808269203124,0.0,0.29473684210526313,28.0,10,3
185.0,5.223127139259216,205.94646836562367,393.3774472760395,403.5576997810532,0.0,0.3191489361702128,30.0,9,1
186.0,7.938386585844771,213.33068680479158,398.4,395.6193131952084,0.0,0.47191011235955055,42.0,12,5
187.0,11.713959353419112,225.0446461582107,398.4,383.9053538417893,0.0,0.6395348837209303,55.0,15,3
188.0,15.599010876568125,240.64365703477884,398.4,368.3063429652212,0.0,0.8117647058823529,69.0,15,1
189.0,17.241805290896448,257.8854623256753,398.4,351.06453767432475,0.0,1.0238095238095237,86.0,17,1
190.0,17.292072939500212,275.1775352651755,398.4,333.77246473482455,0.0,1.2804878048780488,105.0,19,2
191.0,16.964139573369177,292.1416748385447,398.4,316.80832516145534,0.0,1.524390243902439,125.0,20,0
192.0,17.27029254846275,309.41196738700745,398.4,299.5380326129926,0.0,1.7926829268292683,147.0,22,0
193.0,17.244033349025994,326.65600073603343,398.4,282.2939992639666,0.0,2.097560975609756,172.0,25,0
194.0,17.33320777602494,343.9892085120584,398.4,264.96079148794166,0.0,2.402439024390244,197.0,25,0
195.0,16.80774670447685,360.79695521653525,398.4,248.15304478346476,0.0,1.0617283950617284,86.0,13,1
196.0,11.958131618496084,372.7550868350313,398.4,236.1949131649687,0.0,0.84375,81.0,12,0
197.0,7.227242735605171,379.98232957063647,398.4,228.96767042936355,0.0,0.42105263157894735,40.0,9,2
198.0,2.4918589770111486,382.4741885476476,398.4,226.4758114523524,0.0,0.4148936170212766,39.0,11,1
199.0,1.8819673143848177,384.35615586203244,398.4,224.59384413796758,0.0,0.27472527472527475,25.0,7,3
200.0,3.8368945123115665,388.193050374344,398.4,220.756949625656,0.0,0.3333333333333333,30.0,8,1
201.0,0.2678104774751165,388.4608608518191,398.4,220.4891391481809,0.0,0.43820224719101125,39.0,9,1
202.0,0.03729236607623479,388.4981532178954,398.4,220.45184678210467,1.0,0.5909090909090909,52.0,13,1
203.0,0.008183074738849423,388.50633629263416,398.4,220.44366370736583,2.0,0.7906976744186046,68.0,16,2
204.0,0.001628496351591272,388.50796478898576,398.4,220.44203521101423,3.0,0.9418604651162791,81.0,16,0
205.0,2.027792010251559,390.53575679923733,398.4,218.41424320076268,0.0,1.058139534883721,91.0,15,0
206.0,4.7919150090028415,395.32767180824015,398.4,213.62232819175983,0.0,1.223529411764706,104.0,15,1
207.0,8.575452929939784,403.90312473817994,398.4,205.04687526182005,0.0,1.423529411764706,121.0,17,0
208.0,12.356740228850104,416.25986496703,398.4,192.69013503296995,0.0,1.6352941176470588,139.0,18,0
209.0,16.042116663064515,432.30198163009453,398.4,176.64801836990543,0.0,1.8470588235294119,157.0,18,0
210.0,17.07564516309649,449.37762679319104,398.4,159.57237320680895,0.0,2.0588235294117645,175.0,18,0
211.0,17.36042340397835,466.7380501971694,398.4,142.2119498028306,0.0,1.969387755102041,193.0,18,1
212.0,16.997951219510288,483.73600141667964,398.4,125.21399858332032,0.0,2.195876288659794,213.0,20,3
213.0,17.17602455671877,500.91202597339844,398.4,108.03797402660155,0.0,2.5531914893617023,240.0,27,3
214.0,17.157716920878737,518.0697428942772,398.4,90.88025710572279,0.0,2.903225806451613,270.0,30,1
215.0,17.055358203779907,535.1251010980571,398.4,73.8248989019429,0.0,3.32967032967033,303.0,33,2
216.0,17.305105631239712,552.4302067292969,398.4,56.51979327070317,0.0,2.5384615384615383,231.0,30,0
217.0,14.69571504751023,567.125921776807,398.4,41.82407822319295,0.0,1.1573033707865168,103.0,18,2
218.0,10.027175356236135,577.1530971330432,398.4,31.796902866956806,0.0,0.5393258426966292,48.0,11,0
